person,url
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221106193258-32-870214/survei-capres-indekstat-ganjar-teratas-puan-masuk-5-besar
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221105155503-32-869949/projo-presiden-jokowi-perintahkan-musra-relawan-terus-berjalan
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221104113825-32-869497/mardiono-soal-kader-ppp-ke-anies-jangan-jalan-sendiri-sendiri
Sandiaga Uno,https://www.cnnindonesia.com/gaya-hidup/20221103200248-282-869257/sambut-kemeriahan-lazada-womens-fest-di-jiexpo
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221102155305-32-868621/musra-relawan-di-palembang-prabowo-favorit-jenderal-dudung-mencuat
Sandiaga Uno,https://www.cnnindonesia.com/ekonomi/20221101192428-97-868219/sandi-apresiasi-460-wisudawan-poltekpar-medan-langsung-diterima-kerja
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221101143134-32-868045/ppp-akui-sejumlah-kader-lebih-setuju-anies-jadi-capres-2024
Sandiaga Uno,https://www.cnnindonesia.com/ekonomi/20221101143718-297-868048/meriahkan-gemes-2022-bobby-nasution-datangkan-4-negara-tetangga
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221031184639-32-867696/sandiaga-akan-temui-prabowo-bahas-langkah-politik-jelang-pilpres-2024
Sandiaga Uno,https://www.cnnindonesia.com/ekonomi/20221101143525-297-868047/meriahkan-gemes-2022-bobby-nasution-datangkan-4-negara-tetangga
Sandiaga Uno,https://www.cnnindonesia.com/gaya-hidup/20221031143716-269-867594/daftar-50-desa-wisata-terbaik-indonesia-2022-ada-yang-di-jakarta
Sandiaga Uno,https://www.cnnindonesia.com/ekonomi/20221031113744-92-867431/sandiaga-targetkan-investor-suntik-rp800-m-di-parapuar-labuan-bajo
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221028153055-32-866648/rk-soal-melejit-di-survei-litbang-kompas-alhamdulillah-diapresiasi
Sandiaga Uno,https://www.cnnindonesia.com/ekonomi/20221028101045-97-866469/gandeng-bhumi-varta-technology-sandiaga-dorong-digitalisasi-umkm
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221027223759-32-866361/sandiaga-respons-musra-riau-terima-kasih-masukan-untuk-parpol
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221027163444-32-866227/sudirman-said-jadi-penyambung-lidah-anies-di-koalisi-perubahan
Sandiaga Uno,https://www.cnnindonesia.com/gaya-hidup/20221027104726-269-866021/potensi-wisata-pulau-pasir-di-balik-sengketa-indonesia-australia
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221027110921-32-866032/relawan-jokowi-kebut-musra-capres-diumumkan-januari-2023
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221027064416-32-865893/survei-populi-elektabilitas-ganjar-unggul-tipis-dari-anies
Sandiaga Uno,https://www.cnnindonesia.com/ekonomi/20221026194647-92-865813/sandiaga-uno-soal-pulau-pasir-diklaim-australia-nkri-harga-mati
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221026195300-32-865815/jokowi-tak-masuk-daftar-capres-relawan-di-musra-riau
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221026142727-32-865666/anies-dan-ustaz-abdul-somad-masuk-daftar-capres-musra-relawan-jokowi
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221026143837-32-865635/hasil-musra-relawan-jokowi-riau-sandiaga-uno-capres-cawapres-favorit
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221026113347-20-865531/maruf-ikut-dikritik-bem-ui-wapres-cuma-simbol-dan-pajangan-di-kelas
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221026101613-32-865486/elektabilitas-ganjar-prabowo-anies-setahun-jelang-pendaftaran-capres
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221025083826-32-864926/elektabilitas-kandidat-cawapres-pks-ahmad-heryawan-di-lembaga-survei
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221026014412-32-865345/sandiaga-tunggu-restu-prabowo-untuk-maju-pilpres-2024
Sandiaga Uno,https://www.cnnindonesia.com/ekonomi/20221025105210-92-864978/pengelolaan-homestay-bakal-terpusat-di-badan-usaha-milik-desa
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20221025170520-32-865226/gus-yahya-tak-tertarik-maju-capres-saya-sudah-merasa-presiden-di-nu
Sandiaga Uno,https://www.cnnindonesia.com/nasional/20220728134117-35-827328/infografis-usia-para-ketua-umum-partai-politik-di-dpr
Sandiaga Uno,https://www.cnnindonesia.com/teknologi/20221024154243-192-864669/anies-paling-populer-di-medsos-jauh-ungguli-ganjar-dan-prabowo
Sandiaga Uno,https://www.cnnindonesia.com/hiburan/20221023203645-246-864322/sandiaga-uno-apresiasi-film-terpilih-festival-film-bulanan-sumatra
Puan,https://www.cnnindonesia.com/nasional/20221110170819-25-872183/bertemu-presiden-korsel-puan-bahas-iklim-inflasi-hingga-bung-karno
Puan,https://www.cnnindonesia.com/internasional/20221110182138-113-872228/presiden-korsel-bertemu-puan-dan-megawati-bahas-apa
Puan,https://www.cnnindonesia.com/tv/20221110164031-404-872162/vidoe-puan-maharani-soal-tragedi-itaewon-kanjuruhan
Puan,https://www.cnnindonesia.com/nasional/20221110140148-32-872050/puan-dan-megawati-beri-penghormatan-korban-di-lokasi-tragedi-itaewon
Puan,https://www.cnnindonesia.com/nasional/20221110033952-32-871789/hasil-musra-relawan-jokowi-di-kepri-ganjar-unggul-telak
Puan,https://www.cnnindonesia.com/nasional/20221109033744-32-871292/golkar-ajak-pdip-demokrat-gabung-kib-hadapi-pilpres-2024
Puan,https://www.cnnindonesia.com/nasional/20221108222754-32-871273/tap-mprs-33-1967-dicabut-pdip-harap-ri-minta-maaf-ke-keluarga-sukarno
Puan,https://www.cnnindonesia.com/nasional/20221108194850-20-871243/ganjar-ucap-selamat-ke-puan-dapat-doktor-kehormatan-selamat-ya-mbak
Puan,https://www.cnnindonesia.com/internasional/20221107212225-111-870742/puan-dinilai-akan-teruskan-warisan-bung-karno-rawat-hubungan-ri-korsel
Puan,https://www.cnnindonesia.com/nasional/20221107163437-32-870638/sudah-raih-9-honoris-causa-megawati-sebut-bung-karno-punya-26-gelar
Puan,https://www.cnnindonesia.com/nasional/20221107172628-32-870669/survei-indostrategi-elektabilitas-prabowo-menguat-anies-memble
Puan,https://www.cnnindonesia.com/hiburan/20221107163409-234-870641/iwan-fals-komentari-hasil-survei-cawapres-rk-dan-sandi-akur-nih
Puan,https://www.cnnindonesia.com/nasional/20221107153904-32-870598/tunggu-5-gelar-lagi-mega-ingin-puan-kalahkan-perolehan-honoris-causa
Puan,https://www.cnnindonesia.com/nasional/20221107153619-32-870597/puan-maharani-terima-gelar-doktor-honoris-causa-dari-pknu-korsel
Puan,https://www.cnnindonesia.com/nasional/20221106194102-32-870216/survei-cawapres-sandiaga-uno-ungguli-rk-hingga-ahy
Puan,https://www.cnnindonesia.com/nasional/20221106193258-32-870214/survei-capres-indekstat-ganjar-teratas-puan-masuk-5-besar
Puan,https://www.cnnindonesia.com/nasional/20221106104304-25-870101/besok-puan-maharani-terima-gelar-doktor-honoris-causa-dari-pknu
Puan,https://www.cnnindonesia.com/nasional/20221105105718-32-869873/puan-terima-gelar-doktor-kehormatan-dari-pknu-korsel
Puan,https://www.cnnindonesia.com/nasional/20221103121036-32-868984/ade-armando-ganjar-vs-anies-the-real-battle-di-pilpres-2024
Puan,https://www.cnnindonesia.com/nasional/20221102155305-32-868621/musra-relawan-di-palembang-prabowo-favorit-jenderal-dudung-mencuat
Puan,https://www.cnnindonesia.com/nasional/20221102090007-32-868378/johan-budi-saya-cuma-remah-remah-rengginang-di-pdip-yang-dukung-puan
Puan,https://www.cnnindonesia.com/nasional/20221101203824-32-868261/puan-maharani-akan-lanjutkan-safari-politik-temui-ketum-pan-dan-ppp
Puan,https://www.cnnindonesia.com/nasional/20221101193839-32-868227/puan-soal-dewan-kolonel-kita-ikuti-perintah-ketua-umum-pdip
Puan,https://www.cnnindonesia.com/nasional/20221101175750-32-868183/pdip-sebut-johan-budi-dicopot-dari-burt-dpr-tak-terkait-dewan-kolonel
Puan,https://www.cnnindonesia.com/nasional/20221101133454-32-868006/belum-setahun-pdip-copot-johan-budi-dari-wakil-ketua-burt-dpr
Puan,https://www.cnnindonesia.com/hiburan/20221031193037-305-867713/puan-euforia-kerumunan-massa-pasca-covid-harus-jadi-perhatian
Puan,https://www.cnnindonesia.com/nasional/20221030214859-32-867227/ganjar-soal-isu-jokowi-jadi-ketum-pdip-waspadai-penumpang-gelap
Puan,https://www.cnnindonesia.com/nasional/20221028153055-32-866648/rk-soal-melejit-di-survei-litbang-kompas-alhamdulillah-diapresiasi
Puan,https://www.cnnindonesia.com/nasional/20221028141643-32-866602/fx-rudy-di-ulang-tahun-ganjar-komitmen-bangun-monumen-kemenangan
Puan,https://www.cnnindonesia.com/internasional/20221027110024-111-866028/suarakan-perdamaian-puan-dorong-appf-tolak-penggunaan-senjata-nuklir
Puan,https://www.cnnindonesia.com/nasional/20221027223759-32-866361/sandiaga-respons-musra-riau-terima-kasih-masukan-untuk-parpol
Puan,https://www.cnnindonesia.com/nasional/20221027171846-32-866259/formappi-kritik-kinerja-dpr-cuma-sahkan-18-dari-257-ruu-prolegnas
Puan,https://www.cnnindonesia.com/nasional/20221027111956-25-866038/puan-ungkap-progres-pemberdayaan-perempuan-ri-di-forum-internasional
Puan,https://www.cnnindonesia.com/nasional/20221027104056-32-866015/sekjen-pdip-jokowi-pesan-jangan-terlalu-lama-umumkan-capres
Puan,https://www.cnnindonesia.com/nasional/20221027072642-32-865914/sanksi-berat-pdip-untuk-fx-rudy-buntut-dukungan-kepada-ganjar
Puan,https://www.cnnindonesia.com/nasional/20221026195300-32-865815/jokowi-tak-masuk-daftar-capres-relawan-di-musra-riau
Puan,https://www.cnnindonesia.com/nasional/20221026192555-32-865808/dpp-pdip-sindir-trimedya-cs-soal-dewan-kolonel-kreatif-cari-muka
Puan,https://www.cnnindonesia.com/nasional/20221026183450-32-865788/pdip-tak-akan-panggil-puan-maharani-soal-dewan-kolonel
Puan,https://www.cnnindonesia.com/nasional/20221026160508-32-865702/pdip-pastikan-bakal-panggil-dewan-kolonel-kita-tertibkan-semua
Puan,https://www.cnnindonesia.com/nasional/20221026142727-32-865666/anies-dan-ustaz-abdul-somad-masuk-daftar-capres-musra-relawan-jokowi
Puan,https://www.cnnindonesia.com/nasional/20221026143837-32-865635/hasil-musra-relawan-jokowi-riau-sandiaga-uno-capres-cawapres-favorit
Puan,https://www.cnnindonesia.com/nasional/20221026093342-32-865471/fx-rudy-anggap-wajar-ganjar-disanksi-pdip-didiamkan-malah-ngenes
Puan,https://www.cnnindonesia.com/nasional/20221025083943-32-864922/sanksi-ringan-ke-ganjar-pdip-disinyalir-melunak
Puan,https://www.cnnindonesia.com/nasional/20221025071415-32-864899/pdip-sebut-teguran-untuk-ganjar-biasa-ke-dewan-kolonel-lebih-keras
Puan,https://www.cnnindonesia.com/gaya-hidup/20221025164232-307-865205/operasi-hidung-terbaik-di-jawa-tengah-queen-plastic-surgery-solo
Puan,https://www.cnnindonesia.com/teknologi/20221024154243-192-864669/anies-paling-populer-di-medsos-jauh-ungguli-ganjar-dan-prabowo
Surya Paloh,https://www.cnnindonesia.com/nasional/20221113092138-32-873001/nakhoda-nasdem-out-jika-suara-stagnan-di-2024
Surya Paloh,https://www.cnnindonesia.com/nasional/20221111194253-32-872705/surya-paloh-soal-nasib-nasdem-di-koalisi-pemerintah-bola-di-jokowi
Surya Paloh,https://www.cnnindonesia.com/nasional/20221112143545-32-872860/surya-paloh-jika-suara-nasdem-anjlok-di-2024-nakhodanya-out
Surya Paloh,https://www.cnnindonesia.com/nasional/20221112073942-32-872768/surya-paloh-soal-jokowi-tak-ucapkan-hut-ke-nasdem-mungkin-sibuk
Surya Paloh,https://www.cnnindonesia.com/nasional/20221111233926-32-872744/surya-paloh-tunggu-jokowi-bilang-pilpres-2024-jatah-anies-baswedan
Surya Paloh,https://www.cnnindonesia.com/nasional/20221111234540-32-872745/bicara-bandar-di-pilpres-surya-paloh-singgung-sambo-sudah-ditangkap
Surya Paloh,https://www.cnnindonesia.com/nasional/20221111190921-32-872692/surya-paloh-saya-masih-anggap-jokowi-adalah-presiden-nasdem
Surya Paloh,https://www.cnnindonesia.com/nasional/20221111164937-32-872616/surya-paloh-akui-jokowi-belum-ucapkan-selamat-ultah-untuk-nasdem
Surya Paloh,https://www.cnnindonesia.com/nasional/20221111155223-32-872585/surya-paloh-calonkan-anies-bukan-berarti-hubungan-ke-jokowi-retak
Surya Paloh,https://www.cnnindonesia.com/nasional/20221111142552-32-872542/anies-salut-surya-paloh-tempuh-jalan-terjal-siap-mendaki-bersama
Surya Paloh,https://www.cnnindonesia.com/nasional/20221111071638-32-872341/pamor-anies-dan-jalan-redup-elektabilitas-nasdem
Surya Paloh,https://www.cnnindonesia.com/nasional/20221110131524-32-872003/jokowi-tak-hadir-hut-nasdem-besok-beri-ucapan-lewat-video
Surya Paloh,https://www.cnnindonesia.com/nasional/20221102134434-32-868534/nasdem-respons-survei-soal-tak-lolos-dpr-di-2024
Surya Paloh,https://www.cnnindonesia.com/nasional/20221101203824-32-868261/puan-maharani-akan-lanjutkan-safari-politik-temui-ketum-pan-dan-ppp
Surya Paloh,https://www.cnnindonesia.com/nasional/20221028151045-32-866641/hasto-pdip-sindir-parpol-pendukung-jokowi-kini-dekat-dengan-pengkritik
Surya Paloh,https://www.cnnindonesia.com/nasional/20221028121539-32-866536/ahy-susul-sby-ke-jerman-usai-bertemu-anies-dan-paloh
Surya Paloh,https://www.cnnindonesia.com/nasional/20221027191748-32-866298/pengamat-ramal-hubungan-nasdem-dan-jokowi-akan-goyah
Surya Paloh,https://www.cnnindonesia.com/nasional/20221027135203-32-866109/pks-respons-paloh-dan-ahy-bertemu-semua-legowo-demi-kemenangan-2024
Surya Paloh,https://www.cnnindonesia.com/nasional/20221027080955-32-865936/poin-poin-penting-hasil-pertemuan-ahy-dan-surya-paloh
Surya Paloh,https://www.cnnindonesia.com/nasional/20221027070531-32-865910/ahy-siap-jadi-cawapres-anies-kami-ingin-menang-di-2024
Surya Paloh,https://www.cnnindonesia.com/nasional/20221026172813-32-865767/surya-paloh-respons-isu-reshuffle-jokowi-tahu-arti-keberadaan-nasdem
Surya Paloh,https://www.cnnindonesia.com/nasional/20221026150835-32-865660/surya-paloh-soal-ahy-jadi-cawapres-anies-saya-restui-yang-baik
Surya Paloh,https://www.cnnindonesia.com/nasional/20221026124418-32-865557/ahy-kembali-bertemu-surya-paloh
Surya Paloh,https://www.cnnindonesia.com/nasional/20221026082043-32-865431/ahy-bakal-bertemu-surya-paloh-lagi-hari-ini
Surya Paloh,https://www.cnnindonesia.com/nasional/20221025185833-32-865271/usai-rapat-koalisi-di-rumah-anies-ahy-temui-surya-paloh-besok
Surya Paloh,https://www.cnnindonesia.com/nasional/20221025165352-32-865222/anies-dan-ahy-ikut-pertemuan-tim-kecil-nasdem-demokrat-dan-pks
Surya Paloh,https://www.cnnindonesia.com/nasional/20221023153552-32-864256/pdip-respons-video-jokowi-tolak-dipeluk-yang-akrab-itu-paloh-anies
Surya Paloh,https://www.cnnindonesia.com/nasional/20221023090143-32-864167/surya-paloh-pilih-anies-baswedan-jadi-capres-tak-sembrono
Surya Paloh,https://www.cnnindonesia.com/nasional/20221023081949-32-864153/viral-gestur-jokowi-enggan-dipeluk-surya-paloh-saat-hut-golkar
Surya Paloh,https://www.cnnindonesia.com/nasional/20221022180558-32-864055/nasdem-respons-video-jokowi-tolak-pelukan-paloh-pasti-nyerang-anies
Surya Paloh,https://www.cnnindonesia.com/nasional/20221022155151-32-864027/surya-paloh-buka-suara-soal-jokowi-enggan-pelukan-di-hut-golkar
Surya Paloh,https://www.cnnindonesia.com/nasional/20221022150326-32-864016/paloh-saya-dukung-ahok-disebut-penista-agama-dukung-anies-kadrun
Surya Paloh,https://www.cnnindonesia.com/nasional/20221022102950-32-863948/nasdem-pks-dan-demokrat-matangkan-koalisi-bahas-cawapres-untuk-anies
Surya Paloh,https://www.cnnindonesia.com/nasional/20221021190039-32-863823/sindiran-jokowi-buat-kib-di-hut-golkar-jangan-rangkul-rangkulan-terus
Surya Paloh,https://www.cnnindonesia.com/nasional/20221021202443-32-863860/airlangga-pamer-kib-punya-tiket-premium-pilpres-2024-di-depan-jokowi
Surya Paloh,https://www.cnnindonesia.com/nasional/20221021191834-32-863835/jokowi-luhut-jk-hingga-surya-paloh-hadir-di-hut-ke-58-golkar
Surya Paloh,https://www.cnnindonesia.com/nasional/20221020084021-32-863021/efek-prabowo-paloh-kegagalan-golkar-menang-di-tiga-pemilu-terakhir
Surya Paloh,https://www.cnnindonesia.com/nasional/20221020081216-32-863009/nasdem-minta-maaf-pakai-lagu-feast-untuk-latar-musik-pidato-anies
Surya Paloh,https://www.cnnindonesia.com/nasional/20221019192016-32-862875/pdip-klaim-tak-akan-desak-jokowi-copot-menteri-nasdem-dari-kabinet
Surya Paloh,https://www.cnnindonesia.com/nasional/20221017140031-32-861582/demokrat-jelaskan-momen-semeja-dengan-elite-pks-nasdem-dan-anies
Surya Paloh,https://www.cnnindonesia.com/nasional/20221018002942-32-861835/nasdem-klaim-satu-satunya-fraksi-dukung-naikkan-bbm-tolol-atau-loyal
Surya Paloh,https://www.cnnindonesia.com/nasional/20221018003948-32-861836/paloh-soal-desakan-nasdem-keluar-koalisi-kami-komitmen-dukung-jokowi
Surya Paloh,https://www.cnnindonesia.com/nasional/20221017140907-32-861587/sby-pegang-erat-tangan-anies-baswedan-saat-kumpul-bareng-surya-paloh
